movieCd,movieNm,showTm,prdtYear,openDt,typeNm,nations,genres,directors,actors,companys,audits
20165450,남한산성,140,2017,20171003,장편,한국,드라마|사극,황동혁,이병헌|김윤석|박해일|고수|박희순,씨제이이앤엠(주),15세이상관람가
20171817,넛잡 2,91,2017,20171003,장편,중국|한국|캐나다,가족|애니메이션|어드벤처|코미디,캘런 브런커,윌 아넷|캐서린 헤이글|성룡|이사벨라 모너|마야 루돌프|세바스찬 매니스칼코,롯데쇼핑㈜롯데엔터테인먼트,전체관람가
20171369,매직울프,86,2017,20171003,장편,러시아,코미디|애니메이션|어드벤처,막심 볼코브|안드레이 갈랏,톰 펠튼|JB 블랭크|로스 마퀀드|차이나 앤 맥클레인|토마스 이안 니콜라스,(주)박수엔터테인먼트,전체관람가
20170964,딥,85,2017,20171003,장편,스페인,어드벤처|애니메이션|뮤지컬,줄리오 소토 거피드,심규혁|사문영|이인성|이지현,(주)이수C&E,전체관람가
20173092,어메이징 메리,101,2017,20171004,장편,미국,드라마,마크 웹,크리스 에반스|맥케나 그레이스|린제이 던칸|제니 슬레이트|옥타비아 스펜서,이십세기폭스코리아(주),12세이상관람가
20154907,희생부활자,91,2015,20171012,장편,한국,스릴러|미스터리,곽경택,김래원|김해숙,(주)쇼박스,15세이상관람가
20168282,블레이드 러너 2049,163,2017,20171012,장편,미국,액션|SF,드니 빌뇌브,라이언 고슬링|해리슨 포드|아나 드 아르마스|실비아 혹스|자레드 레토,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가
20176767,"나는 내일, 어제의 너와 만난다",110,2016,20171012,장편,일본,SF|멜로/로맨스|판타지,미키 타카히로,후쿠시 소타|고마츠 나나,(주)디스테이션,12세이상관람가
20172942,나의 엔젤,79,2017,20171012,장편,프랑스,멜로/로맨스,해리 클레븐,플뢰르 게프리에,CGV아트하우스,청소년관람불가
20175943,주키퍼스 와이프,126,2017,20171012,장편,영국|미국,전쟁|드라마,니키 카로,제시카 차스테인|요한 헬덴베르그|다니엘 브륄,(주)영화사 빅,12세이상관람가
20164424,대장 김창수,114,2017,20171019,장편,한국,드라마,이원태,조진웅|송승헌,씨네그루(주)키다리이엔티|주식회사 키위컴퍼니,12세이상관람가
20173694,지오스톰,108,2017,20171019,장편,미국,스릴러|액션|SF,대니 캐넌|딘 데블린,제라드 버틀러|짐 스터게스|애비 코니쉬|에드 해리스,워너브러더스 코리아(주),12세이상관람가|12세이상관람가
20172064,마더!,121,2017,20171019,장편,미국,스릴러|드라마|미스터리,대런 아로느프스키,제니퍼 로렌스|하비에르 바르뎀,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가
20173806,노 게임 노 라이프 -제로-,106,2017,20171019,장편,일본,애니메이션,이시즈카 아츠코,마츠오카 요시츠구|카야노 아이|히카사 요코|타무라 유카리,(주)박수엔터테인먼트,12세이상관람가
20176761,잠깐만 회사 좀 관두고 올게,113,2017,20171019,장편,일본,드라마,나루시마 이즈루,후쿠시 소타|쿠도 아스카,(주)이수C&E,12세이상관람가
20171024,너의 췌장을 먹고 싶어,115,2017,20171025,장편,일본,드라마,츠키카와 쇼,키타무라 타쿠미|하마베 미나미,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가
20175121,토르: 라그나로크,130,2017,20171025,장편,미국,SF|액션|어드벤처|판타지,타이카 와이티티,크리스 헴스워스|톰 히들스턴|케이트 블란쳇,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가
20164481,유리정원,116,2017,20171025,장편,한국,드라마|미스터리,신수원,문근영|김태훈|서태화,(주)리틀빅픽쳐스,12세이상관람가
20175208,뷰티풀 투모로우,67,2017,20171026,장편,한국,드라마,장재혁,박효신|정재일,씨제이 씨지브이(CJ CGV)(주),12세이상관람가
20174103,배저로와 친구들: 신비한 모험,75,2015,20171026,장편,노르웨이,판타지|애니메이션|코미디|가족|어드벤처|뮤지컬,라스무스 A. 실버르센|룬 스파안스,김기철|최한|안현서|신경선|존 F. 브룬고트|헤르만 사바도,와이드 릴리즈(주),전체관람가
20173724,직쏘,91,2017,20171102,장편,미국,범죄|공포(호러)|스릴러,마이클 스피어리그|피터 스피어이그,토빈 벨,㈜코리아스크린,청소년관람불가
20169643,침묵,125,2017,20171102,장편,한국,드라마,정지우,최민식|박신혜|류준열|이하늬|박해준|조한철|이수경,씨제이이앤엠(주),15세이상관람가
20172603,부라더,102,2017,20171102,장편,한국,코미디,장유정,마동석|이동휘|이하늬,메가박스중앙(주)플러스엠,12세이상관람가
20173612,메소드,81,2017,20171102,장편,한국,드라마,방은진,박성웅|윤승아|오승훈,(주)엣나인필름,15세이상관람가
20173804,배드 지니어스,129,2017,20171102,장편,태국,스릴러,나타우트 푼프리야,추티몬 충차로엔수킹|차논 산티네톤쿤|에이샤 호수완|티라돈 수파펀핀요,(주)팝엔터테인먼트,15세이상관람가
20177342,내게 남은 사랑을,111,2017,20171102,장편,한국,드라마,진광교,성지루|전미선|권소현|홍석|이예원,(주)비엠컬쳐스,12세이상관람가
20174902,신서유기 : 몽키킹의 부활,83,2015,20171102,장편,중국,애니메이션|액션|어드벤처,텐 샤오펑,조연우|오은수|신정훈|박상우|이민형|방지원|성룡|장뢰,예지림엔터테인먼트,전체관람가
20174622,해피 데스데이,96,2017,20171108,장편,미국,스릴러|공포(호러)|미스터리,크리스토퍼 랜던,제시카 로테|이스라엘 브루사드,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가
20179942,러빙 빈센트,94,2017,20171109,장편,폴란드|영국,미스터리|애니메이션,휴 웰치맨|도로타 코비엘라,0,판씨네마(주),15세이상관람가
20175441,채비,114,2017,20171109,장편,한국,드라마,조영준,고두심|김성균,오퍼스픽쳐스(유),12세이상관람가
20161681,미옥,90,2017,20171109,장편,한국,액션|범죄,이안규,김혜수|이선균|이희준,씨네그루(주)키다리이엔티,청소년관람불가
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,57,2017,20171109,장편,일본,액션,타케모토 노보루,쇼헤이 난바|타테이시 하루카|니시카와 슌스케|마츠모토 가쿠|나카무라 카이토|야노 유카|야마야 카스미|타와다 히데야,(주)넥스트엔터테인먼트월드(NEW),전체관람가
20173931,리빙보이 인 뉴욕,88,2017,20171109,장편,미국,드라마|멜로/로맨스,마크 웹,칼럼 터너|제프 브리지스|케이트 베킨세일|키어시 클레몬스|피어스 브로스넌|신시아 닉슨,주식회사 더쿱,15세이상관람가
20168754,7호실,100,2017,20171115,장편,한국,코미디,이용승,신하균|디오,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가
20168221,저스티스 리그,119,2017,20171115,장편,미국,SF|액션|어드벤처|판타지,잭 스나이더,벤 애플렉|갤 가돗|제이슨 모모아|레이 피셔|에즈라 밀러|헨리 카빌,워너브러더스 코리아(주),12세이상관람가|12세이상관람가
20174778,하이큐!! 재능과 센스,89,2017,20171115,장편,일본,애니메이션,미츠나카 스스무,양정화|심규혁|성완경|구자형|류승곤|무라세 아유무|이시카와 카이토|히노 사토시|이리노 미유|하야시 이사무,(주)이수C&E,12세이상관람가
20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,121,2017,20171116,장편,일본,판타지|애니메이션|액션,스도 토모노리,스기야마 노리아키|시타야 노리코|카미야 히로시|카와스미 아야코|우에다 카나,(주)박수엔터테인먼트,15세이상관람가
20165748,꾼,116,2017,20171122,장편,한국,범죄,장창원,현빈|유지태|배성우|박성웅|나나|안세하,(주)쇼박스,15세이상관람가
20174222,키드냅,94,2017,20171122,장편,미국,스릴러|액션,루이스 프리에토,할리 베리,(주)제이앤씨미디어그룹,15세이상관람가
20175223,래빗 스쿨,75,2017,20171123,장편,독일,가족|애니메이션,우테 폰 뮌쇼폴,황창영|민아|최정현|임채헌|박상훈,예지림엔터테인먼트,전체관람가
20173903,역모-반란의 시대,102,2015,20171123,장편,한국,액션|사극,김홍선,정해인|김지훈,(주)스톰픽쳐스코리아,15세이상관람가
20175288,피터와 모글리의 크리스마스 어드벤처,75,2016,20171123,장편,인도,애니메이션,타파스 차크라바르티,0,(주)팝엔터테인먼트,전체관람가
20161762,반드시 잡는다,110,2017,20171129,장편,한국,스릴러,김홍선,백윤식|성동일,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가
20178581,오리엔트 특급 살인,113,2017,20171129,장편,미국,범죄|드라마|미스터리,케네스 브래너,케네스 브래너|페넬로페 크루즈|윌렘 데포|주디 덴치|조니 뎁|조시 게드|데릭 자코비|레슬리 오덤 주니어|미셸 파이퍼|데이지 리들리,이십세기폭스코리아(주),12세이상관람가
20173581,기억의 밤,108,2017,20171129,장편,한국,스릴러|미스터리,장항준,강하늘|김무열,메가박스중앙(주)플러스엠|주식회사 키위컴퍼니,15세이상관람가
20174073,빅 배드 폭스,82,2017,20171130,장편,프랑스,애니메이션,벤자민 레너,카메레 압둘사독|쥘 비앙브뉘,(주)스마일이엔티,전체관람가
20174846,뽀로로 극장판 공룡섬 대모험,78,2017,20171207,장편,한국,애니메이션,윤제완|김현호,이선|이미자|함수정|홍소영|정미숙|김서영|김환진,(주)넥스트엔터테인먼트월드(NEW),전체관람가
