,date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
23511,20180609,2,2,0,OLD,20179383,독전,2018-05-22,1515216928,15.5,759375306,100.5,37349246672,168852,84509,100.2,4356932,738,2933
23512,20180609,3,3,1,OLD,20185081,아이 필 프리티,2018-06-06,260019100,2.7,131458100,102.3,721532100,28274,14265,101.8,80847,213,760
23513,20180609,4,4,-1,OLD,20184801,유전,2018-06-07,252584362,2.6,71956399,39.8,591500125,28048,8248,41.7,66893,404,915
23514,20180609,5,5,2,OLD,20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,187876300,1.9,175080600,1368.3,811112800,24723,23118,1440.4,107554,546,1100
23515,20180609,6,6,-1,OLD,20176848,데드풀 2,2018-05-16,144902666,1.5,49573107,52,33801933039,15829,5410,51.9,3740974,291,525
23516,20180609,7,7,5,OLD,20184261,벅스 프렌즈,2018-06-06,40144200,0.4,34673800,633.8,170244000,5047,4279,557.2,21334,238,283
23517,20180609,8,8,-2,OLD,20177478,어벤져스: 인피니티 워,2018-04-25,36498800,0.4,15898200,77.2,99530564269,4062,1821,81.3,11173378,110,146
23518,20180609,9,9,12,OLD,20183084,피터 래빗,2018-05-16,21705500,0.2,19451200,862.8,2927642800,2685,2335,667.1,378392,69,93
23519,20180609,10,10,-2,OLD,20173202,버닝,2018-05-17,20111900,0.2,7185100,55.6,4642300698,2126,715,50.7,519839,61,137
23520,20180610,1,1,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,6302396800,72.7,-863222372,-12,28636836000,703627,-87695,-11.1,3223416,1949,10372
23521,20180610,2,2,0,OLD,20179383,독전,2018-05-22,1336278100,15.4,-178938828,-11.8,38685524772,148107,-20745,-12.3,4505039,744,2913
23522,20180610,3,3,2,OLD,20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,202876100,2.3,14999800,8,1013988900,26292,1569,6.3,133846,528,1062
23523,20180610,4,4,-1,OLD,20185081,아이 필 프리티,2018-06-06,237035400,2.7,-22983700,-8.8,958567500,25607,-2667,-9.4,106454,213,751
23524,20180610,5,5,-1,OLD,20184801,유전,2018-06-07,214812400,2.5,-37771962,-15,806312525,23632,-4416,-15.7,90525,394,877
23525,20180610,6,6,0,OLD,20176848,데드풀 2,2018-05-16,114854800,1.3,-30047866,-20.7,33916787839,12481,-3348,-21.2,3753455,294,523
23526,20180610,7,7,0,OLD,20184261,벅스 프렌즈,2018-06-06,48398300,0.6,8254100,20.6,218642300,6056,1009,20,27390,248,293
23527,20180610,8,8,0,OLD,20177478,어벤져스: 인피니티 워,2018-04-25,31151600,0.4,-5347200,-14.7,99561715869,3575,-487,-12,11176953,110,145
23528,20180610,9,9,0,OLD,20183084,피터 래빗,2018-05-16,25588900,0.3,3883400,17.9,2953231700,3173,488,18.2,381565,74,102
23529,20180610,10,10,1,OLD,20184782,호비와 매직 아일랜드,2018-06-06,14131500,0.2,960500,7.3,63520000,1947,148,8.2,9216,100,125
23530,20180611,1,1,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,1217879400,59.8,-5084517400,-80.7,29854715400,143980,-559647,-79.5,3367396,1741,9015
23531,20180611,2,2,0,OLD,20179383,독전,2018-05-22,431993200,21.2,-904284900,-67.7,39117517972,52889,-95218,-64.3,4557928,730,3189
23532,20180611,3,3,1,OLD,20185081,아이 필 프리티,2018-06-06,91131900,4.5,-145903500,-61.6,1049699400,11246,-14361,-56.1,117700,185,769
23533,20180611,4,4,1,OLD,20184801,유전,2018-06-07,94684700,4.7,-120127700,-55.9,900997225,11234,-12398,-52.5,101759,385,1057
23534,20180611,5,5,1,OLD,20176848,데드풀 2,2018-05-16,54119800,2.7,-60735000,-52.9,33970907639,6564,-5917,-47.4,3760019,345,725
23535,20180611,6,6,12,OLD,20178161,탐정: 리턴즈,2018-06-13,29264000,1.4,23610000,417.6,118801000,3330,2731,455.9,13160,17,17
23536,20180611,7,7,0,NEW,20172469,허스토리,2018-06-27,13647000,0.7,13647000,100,23829500,2409,2409,100,3877,13,13
23537,20180611,8,8,0,OLD,20177478,어벤져스: 인피니티 워,2018-04-25,15495700,0.8,-15655900,-50.3,99577211569,1954,-1621,-45.3,11178907,134,185
23538,20180611,9,9,0,NEW,20184101,여중생A,2018-06-20,10269000,0.5,10269000,100,14606000,1141,1141,100,1630,3,3
23539,20180611,10,10,-7,OLD,20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,7608100,0.4,-195268000,-96.2,1021597000,1046,-25246,-96,134892,231,268
23540,20180612,1,1,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,1560082600,60.2,342203200,28.1,31414798000,185612,41632,28.9,3553008,1772,9174
23541,20180612,2,2,0,OLD,20179383,독전,2018-05-22,505439400,19.5,73446200,17,39622957372,61751,8862,16.8,4619679,762,3230
23542,20180612,3,3,1,OLD,20184801,유전,2018-06-07,144647300,5.6,49962600,52.8,1045644525,17405,6171,54.9,119164,379,1044
23543,20180612,4,4,-1,OLD,20185081,아이 필 프리티,2018-06-06,120663800,4.7,29531900,32.4,1170363200,14812,3566,31.7,132512,199,806
23544,20180612,5,5,0,OLD,20176848,데드풀 2,2018-05-16,67964800,2.6,13845000,25.6,34038872439,8218,1654,25.2,3768237,349,717
23545,20180612,6,6,1,OLD,20172469,허스토리,2018-06-27,35322000,1.4,21675000,158.8,59151500,4558,2149,89.2,8435,25,25
23546,20180612,7,7,-1,OLD,20178161,탐정: 리턴즈,2018-06-13,28431300,1.1,-832700,-2.8,147232300,2787,-543,-16.3,15947,25,25
23547,20180612,8,8,0,OLD,20177478,어벤져스: 인피니티 워,2018-04-25,18831400,0.7,3335700,21.5,99596042969,2271,317,16.2,11181178,125,189
23548,20180612,9,9,0,NEW,20090834,아바타,2009-12-17,12004000,0.5,12004000,100,124913540500,1455,1455,100,13304452,15,15
23549,20180612,10,10,1,OLD,20173202,버닝,2018-05-17,9343700,0.4,2213300,31,4675969398,1153,258,28.8,523718,74,158
23550,20180613,1,1,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,3908149350,44.6,2348066750,150.5,35322947350,446878,261266,140.8,3999886,1255,6368
23551,20180613,2,2,5,OLD,20178161,탐정: 리턴즈,2018-06-13,2043182700,23.3,2014751400,7086.4,2190415000,235184,232397,8338.6,251131,971,4887
23552,20180613,3,3,0,NEW,20184903,오션스8,2018-06-13,1751397800,20.0,1751397800,100,1793669800,195523,195523,100,200254,837,3799
23553,20180613,4,4,-2,OLD,20179383,독전,2018-05-22,513883000,5.9,8443600,1.7,40136840372,58713,-3038,-4.9,4678392,434,1239
23554,20180613,5,5,6,OLD,20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,143474500,1.6,136299800,1899.7,1172246200,19091,18026,1692.6,155048,333,480
23555,20180613,6,6,-2,OLD,20185081,아이 필 프리티,2018-06-06,134118600,1.5,13454800,11.2,1304481800,14597,-215,-1.5,147109,170,500
23556,20180613,7,7,-4,OLD,20184801,유전,2018-06-07,68699500,0.8,-75947800,-52.5,1114344025,7803,-9602,-55.2,126967,154,215
23557,20180613,8,8,0,NEW,20184512,토니스토리2: 고철왕국의 친구들,2018-06-13,49774000,0.6,49774000,100,49774000,6441,6441,100,6441,268,330
23558,20180613,9,9,-4,OLD,20176848,데드풀 2,2018-05-16,24437700,0.3,-43527100,-64,34063310139,2637,-5581,-67.9,3770874,53,89
23559,20180613,10,10,2,OLD,20184261,벅스 프렌즈,2018-06-06,16045400,0.2,10979800,216.8,242708600,2093,1286,159.4,30713,60,63
23560,20180614,1,1,1,OLD,20178161,탐정: 리턴즈,2018-06-13,740120400,31.2,-1303062300,-63.8,2930535400,92253,-142931,-60.8,343384,967,4809
23561,20180614,2,2,-1,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,719750900,30.4,-3188398450,-81.6,36042698250,85201,-361677,-80.9,4085087,1170,5680
23562,20180614,3,3,0,OLD,20184903,오션스8,2018-06-13,540533300,22.8,-1210864500,-69.1,2334203100,65614,-129909,-66.4,265868,799,3685
23563,20180614,4,4,0,OLD,20179383,독전,2018-05-22,177359300,7.5,-336523700,-65.5,40314199672,21751,-36962,-63,4700143,431,1365
23564,20180614,5,5,1,OLD,20185081,아이 필 프리티,2018-06-06,42305400,1.8,-91813200,-68.5,1346787200,5203,-9394,-64.4,152312,165,521
23565,20180614,6,6,1,OLD,20184801,유전,2018-06-07,29084100,1.2,-39615400,-57.7,1143428125,3389,-4414,-56.6,130356,133,216
23566,20180614,7,7,12,OLD,20172469,허스토리,2018-06-27,13599000,0.6,9117000,203.4,77232500,2975,2477,497.4,11908,10,10
23567,20180614,8,8,0,NEW,20174369,변산,2018-07-04,18720000,0.8,18720000,100,25776000,2080,2080,100,3194,8,8
23568,20180614,9,9,0,NEW,20184845,미드나잇 선,2018-06-21,11381000,0.5,11381000,100,36036000,1674,1674,100,4195,5,8
23569,20180614,10,10,-1,OLD,20176848,데드풀 2,2018-05-16,10327400,0.4,-14110300,-57.7,34073637539,1246,-1391,-52.7,3772120,57,101
23570,20180615,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,1119554026,33.0,379433626,51.3,4050089426,127030,34777,37.7,470414,947,4879
23571,20180615,2,2,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,1038016210,30.6,318265310,44.2,37080714460,112623,27422,32.2,4197710,1159,5830
23572,20180615,3,3,0,OLD,20184903,오션스8,2018-06-13,773574290,22.8,233040990,43.1,3107777390,84362,18748,28.6,350230,821,3880
23573,20180615,4,4,0,OLD,20179383,독전,2018-05-22,235473664,6.9,58114364,32.8,40549673336,26266,4515,20.8,4726409,459,1430
23574,20180615,5,5,0,OLD,20185081,아이 필 프리티,2018-06-06,59574000,1.8,17268600,40.8,1406361200,6521,1318,25.3,158833,167,523
23575,20180615,6,6,0,OLD,20184801,유전,2018-06-07,44121200,1.3,15037100,51.7,1187549325,4766,1377,40.6,135122,135,224
23576,20180615,7,7,3,OLD,20176848,데드풀 2,2018-05-16,15045800,0.4,4718400,45.7,34088683339,1668,422,33.9,3773788,63,107
23577,20180615,8,8,0,NEW,20175527,더 펜션,2018-06-21,11310000,0.3,11310000,100,11310000,1131,1131,100,1131,6,6
23578,20180615,9,9,2,OLD,20184699,바르다가 사랑한 얼굴들,2018-06-14,8995000,0.3,2729500,43.6,21849500,1028,197,23.7,2656,53,83
23579,20180615,10,10,2,OLD,20184762,류이치 사카모토: 코다,2018-06-14,8129900,0.2,2138400,35.7,28195200,874,127,17,3082,47,72
23580,20180616,1,1,1,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,2716880179,35.9,1678863969,161.7,39797594639,298353,185730,164.9,4496063,1231,6255
23581,20180616,2,2,-1,OLD,20178161,탐정: 리턴즈,2018-06-13,2578455044,34.1,1458901018,130.3,6628544470,288726,161696,127.3,759140,1033,5044
23582,20180616,3,3,0,OLD,20184903,오션스8,2018-06-13,1384203021,18.3,610628731,78.9,4491980411,150590,66228,78.5,500820,788,3784
23583,20180616,4,4,0,OLD,20179383,독전,2018-05-22,490609377,6.5,255135713,108.3,41040282713,53825,27559,104.9,4780234,549,1562
23584,20180616,5,5,0,OLD,20185081,아이 필 프리티,2018-06-06,104308700,1.4,44734700,75.1,1510669900,11211,4690,71.9,170044,158,472
23585,20180616,6,6,11,OLD,20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,61242700,0.8,57156500,1398.8,1240227000,8056,7509,1372.8,164044,327,446
23586,20180616,7,7,-1,OLD,20184801,유전,2018-06-07,69450500,0.9,25329300,57.4,1256999825,7548,2782,58.4,142670,127,213
23587,20180616,8,8,5,OLD,20184512,토니스토리2: 고철왕국의 친구들,2018-06-13,18158700,0.2,13260500,270.7,75243100,2340,1636,232.4,9858,227,260
23588,20180616,9,9,-2,OLD,20176848,데드풀 2,2018-05-16,20164000,0.3,5118200,34,34108847339,2136,468,28.1,3775924,52,83
23589,20180616,10,10,-1,OLD,20184699,바르다가 사랑한 얼굴들,2018-06-14,15078400,0.2,6083400,67.6,36927900,1729,701,68.2,4385,52,78
23590,20180617,1,1,1,OLD,20178161,탐정: 리턴즈,2018-06-13,2424745900,36.6,-153709144,-6,9053290370,271180,-17546,-6.1,1030320,1041,5023
23591,20180617,2,2,-1,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,2320975600,35.0,-395904579,-14.6,42118570239,257100,-41253,-13.8,4753163,1202,5968
23592,20180617,3,3,0,OLD,20184903,오션스8,2018-06-13,1102196400,16.6,-282006621,-20.4,5594176811,120240,-30350,-20.2,621060,778,3638
23593,20180617,4,4,0,OLD,20179383,독전,2018-05-22,425741100,6.4,-64868277,-13.2,41466023813,46614,-7211,-13.4,4826848,567,1571
23594,20180617,5,5,0,OLD,20185081,아이 필 프리티,2018-06-06,87620600,1.3,-16688100,-16,1598290500,9457,-1754,-15.6,179501,159,446
23595,20180617,6,6,0,OLD,20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,72033300,1.1,10790600,17.6,1312260300,9324,1268,15.7,173368,326,452
23596,20180617,7,7,0,OLD,20184801,유전,2018-06-07,52346600,0.8,-17103900,-24.6,1309346425,5642,-1906,-25.3,148312,127,212
23597,20180617,8,8,0,OLD,20184512,토니스토리2: 고철왕국의 친구들,2018-06-13,19929100,0.3,1770400,9.7,95172200,2557,217,9.3,12415,219,256
23598,20180617,9,9,0,OLD,20176848,데드풀 2,2018-05-16,16478400,0.2,-3685600,-18.3,34125325739,1772,-364,-17,3777696,50,81
23599,20180617,10,10,0,OLD,20184699,바르다가 사랑한 얼굴들,2018-06-14,13800500,0.2,-1277900,-8.5,50728400,1581,-148,-8.6,5966,51,78
23600,20180618,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,592291300,38.2,-1832454600,-75.6,9645581670,73793,-197387,-72.8,1104113,993,4824
23601,20180618,2,2,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,370333400,23.9,-1950642200,-84,42488903639,44981,-212119,-82.5,4798144,1087,4873
23602,20180618,3,3,0,OLD,20184903,오션스8,2018-06-13,311694000,20.1,-790502400,-71.7,5905870811,38237,-82003,-68.2,659297,777,3429
23603,20180618,4,4,0,OLD,20179383,독전,2018-05-22,125393700,8.1,-300347400,-70.5,41591417513,15514,-31100,-66.7,4842362,514,1552
23604,20180618,5,5,0,OLD,20185081,아이 필 프리티,2018-06-06,30798700,2.0,-56821900,-64.8,1629089200,3826,-5631,-59.5,183327,162,455
23605,20180618,6,6,1,OLD,20184801,유전,2018-06-07,25394000,1.6,-26952600,-51.5,1334740425,2879,-2763,-49,151191,132,234
23606,20180618,7,7,0,NEW,20174369,변산,2018-07-04,11511000,0.7,11511000,100,37287000,1519,1519,100,4713,7,7
23607,20180618,8,8,0,NEW,20184101,여중생A,2018-06-20,12384000,0.8,12384000,100,26990000,1376,1376,100,3006,10,10
23608,20180618,9,9,0,NEW,20172469,허스토리,2018-06-27,9999000,0.6,9999000,100,106938000,1111,1111,100,15213,6,6
23609,20180618,10,10,-1,OLD,20176848,데드풀 2,2018-05-16,6198300,0.4,-10280100,-62.4,34131524039,760,-1012,-57.1,3778456,52,94
23610,20180619,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,767553100,39.7,175261800,29.6,10413134770,95060,21267,28.8,1199173,1017,5035
23611,20180619,2,2,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,410466500,21.2,40133100,10.8,42899370139,49101,4120,9.2,4847245,1077,4962
23612,20180619,3,3,0,OLD,20184903,오션스8,2018-06-13,382995100,19.8,71301100,22.9,6288865911,46821,8584,22.4,706118,775,3532
23613,20180619,4,4,0,OLD,20179383,독전,2018-05-22,142861200,7.4,17467500,13.9,41734278713,17970,2456,15.8,4860332,527,1584
23614,20180619,5,5,0,OLD,20185081,아이 필 프리티,2018-06-06,36707900,1.9,5909200,19.2,1665797100,4520,694,18.1,187847,165,466
23615,20180619,6,6,0,NEW,20184689,아일라,2018-06-21,25621000,1.3,25621000,100,29583000,2964,2964,100,3706,17,17
23616,20180619,7,7,1,OLD,20184101,여중생A,2018-06-20,26785300,1.4,14401300,116.3,53775300,2871,1495,108.6,5877,18,18
23617,20180619,8,8,-2,OLD,20184801,유전,2018-06-07,23961300,1.2,-1432700,-5.6,1358701725,2842,-37,-1.3,154033,137,245
23618,20180619,9,9,0,OLD,20172469,허스토리,2018-06-27,21069000,1.1,11070000,110.7,128007000,2341,1230,110.7,17554,12,12
23619,20180619,10,10,0,NEW,20184845,미드나잇 선,2018-06-21,12645000,0.7,12645000,100,49430000,2116,2116,100,6418,15,16
23620,20180620,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,840514500,39.3,72961400,9.5,11253649270,105042,9982,10.5,1304215,1003,5085
23621,20180620,2,2,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,449800400,21.0,39333900,9.6,43349170539,53864,4763,9.7,4901109,930,4237
23622,20180620,3,3,0,OLD,20184903,오션스8,2018-06-13,418854300,19.6,35859200,9.4,6707720211,51431,4610,9.8,757549,683,3076
23623,20180620,4,4,0,OLD,20179383,독전,2018-05-22,141095300,6.6,-1765900,-1.2,41875374013,17470,-500,-2.8,4877802,436,1419
23624,20180620,5,5,2,OLD,20184101,여중생A,2018-06-20,85906300,4.0,59121000,220.7,139681600,11085,8214,286.1,16962,479,1730
23625,20180620,6,6,-1,OLD,20185081,아이 필 프리티,2018-06-06,33471200,1.6,-3236700,-8.8,1699268300,4056,-464,-10.3,191903,137,384
23626,20180620,7,7,0,NEW,20174369,변산,2018-07-04,23065000,1.1,23065000,100,60352000,3068,3068,100,7781,13,13
23627,20180620,8,8,3,OLD,20185341,마녀,2018-06-27,27108000,1.3,12969000,91.7,44567000,3012,1441,91.7,5413,10,10
23628,20180620,9,9,-1,OLD,20184801,유전,2018-06-07,22543800,1.1,-1417500,-5.9,1381245525,2660,-182,-6.4,156693,90,182
23629,20180620,10,10,-1,OLD,20172469,허스토리,2018-06-27,10538000,0.5,-10531000,-50,138545000,1180,-1161,-49.6,18734,7,7
23630,20180621,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,821960100,39.2,-18554400,-2.2,12075609370,101536,-3506,-3.3,1405751,975,4716
23631,20180621,2,2,1,OLD,20184903,오션스8,2018-06-13,398855400,19.0,-19998900,-4.8,7106575611,48008,-3423,-6.7,805557,622,2494
23632,20180621,3,3,-1,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,385525400,18.4,-64275000,-14.3,43734695939,47104,-6760,-12.6,4948213,809,3206
23633,20180621,4,4,0,OLD,20179383,독전,2018-05-22,112595600,5.4,-28499700,-20.2,41987969613,14144,-3326,-19,4891946,417,1036
23634,20180621,5,5,7,OLD,20184845,미드나잇 선,2018-06-21,88025800,4.2,78863800,860.8,146617800,12067,11049,1085.4,19503,450,1194
23635,20180621,6,6,4,OLD,20172469,허스토리,2018-06-27,36746000,1.8,26208000,248.7,175291000,8769,7589,643.1,27503,55,58
23636,20180621,7,7,-2,OLD,20184101,여중생A,2018-06-20,46151300,2.2,-39755000,-46.3,185832900,5871,-5214,-47,22833,455,1321
23637,20180621,8,8,19,OLD,20184689,아일라,2018-06-21,28351800,1.4,27227800,2422.4,59058800,3973,3749,1673.7,7903,371,735
23638,20180621,9,9,-3,OLD,20185081,아이 필 프리티,2018-06-06,32036500,1.5,-1434700,-4.3,1731304800,3848,-208,-5.1,195751,115,261
23639,20180621,10,10,13,OLD,20090834,아바타,2009-12-17,34898000,1.7,29854000,591.9,124955460000,3296,3013,1064.7,13308192,67,221
23640,20180622,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,1174891948,40.1,352931848,42.9,13250501318,131759,30223,29.8,1537510,1012,5008
23641,20180622,2,2,1,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,557064852,19.0,171539452,44.5,44291760791,62548,15444,32.8,5010761,823,3348
23642,20180622,3,3,-1,OLD,20184903,오션스8,2018-06-13,553938348,18.9,155082948,38.9,7660513959,60297,12289,25.6,865854,659,2714
23643,20180622,4,4,0,OLD,20179383,독전,2018-05-22,173871100,5.9,61275500,54.4,42161840713,19096,4952,35,4911042,436,1132
23644,20180622,5,5,0,OLD,20184845,미드나잇 선,2018-06-21,122154600,4.2,34128800,38.8,268772400,13507,1440,11.9,33010,442,1178
23645,20180622,6,6,1,OLD,20184101,여중생A,2018-06-20,67117800,2.3,20966500,45.4,252950700,7804,1933,32.9,30637,447,1308
23646,20180622,7,7,2,OLD,20185081,아이 필 프리티,2018-06-06,43581800,1.5,11545300,36,1774886600,4649,801,20.8,200400,116,279
23647,20180622,8,8,0,OLD,20184689,아일라,2018-06-21,34133100,1.2,5781300,20.4,93191900,4150,177,4.5,12053,353,706
23648,20180622,9,9,-3,OLD,20172469,허스토리,2018-06-27,15898000,0.5,-20848000,-56.7,191189000,3767,-5002,-57,31270,31,31
23649,20180622,10,10,0,OLD,20090834,아바타,2009-12-17,39535000,1.3,4637000,13.3,124994995000,3334,38,1.2,13311526,66,230
23650,20180623,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,2176275754,40.8,1001383806,85.2,15426777072,242646,110887,84.2,1780156,1137,5549
23651,20180623,2,2,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,1201925146,22.5,644860294,115.8,45493685937,137047,74499,119.1,5147808,899,3695
23652,20180623,3,3,0,OLD,20184903,오션스8,2018-06-13,864400954,16.2,310462606,56,8524914913,94855,34558,57.3,960709,680,2793
23653,20180623,4,4,0,OLD,20179383,독전,2018-05-22,297421100,5.6,123550000,71.1,42459261813,32418,13322,69.8,4943460,529,1278
23654,20180623,5,5,0,OLD,20184845,미드나잇 선,2018-06-21,172319600,3.2,50165000,41.1,441092000,19181,5674,42,52191,466,961
23655,20180623,6,6,0,OLD,20184101,여중생A,2018-06-20,122287800,2.3,55170000,82.2,375238500,15010,7206,92.3,45647,468,1174
23656,20180623,7,7,0,OLD,20185081,아이 필 프리티,2018-06-06,64667300,1.2,21085500,48.4,1839553900,6888,2239,48.2,207288,129,277
23657,20180623,8,8,2,OLD,20090834,아바타,2009-12-17,78312500,1.5,38777500,98.1,125073307500,6729,3395,101.8,13318255,68,226
23658,20180623,9,9,-1,OLD,20184689,아일라,2018-06-21,44823100,0.8,10690000,31.3,138015000,5486,1336,32.2,17539,351,565
23659,20180623,10,10,7,OLD,20185648,유니콘 원정대: 비밀의 다이어리,2018-06-21,37288000,0.7,32272500,643.5,48052800,4744,4049,582.6,6187,235,304
23660,20180624,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,2293442200,42.0,117166446,5.4,17720219272,252731,10085,4.2,2032887,1091,5498
23661,20180624,2,2,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,1195805600,21.9,-6119546,-0.5,46689491537,135637,-1410,-1,5283445,888,3665
23662,20180624,3,3,0,OLD,20184903,오션스8,2018-06-13,795272450,14.5,-69128504,-8,9320187363,86728,-8127,-8.6,1047437,676,2779
23663,20180624,4,4,0,OLD,20179383,독전,2018-05-22,321538900,5.9,24117800,8.1,42780800713,34685,2267,7,4978145,511,1270
23664,20180624,5,5,0,OLD,20184845,미드나잇 선,2018-06-21,199650400,3.7,27330800,15.9,640742400,21852,2671,13.9,74043,472,980
23665,20180624,6,6,0,OLD,20184101,여중생A,2018-06-20,173050900,3.2,50763100,41.5,548289400,18715,3705,24.7,64362,473,1095
23666,20180624,7,7,1,OLD,20090834,아바타,2009-12-17,78926500,1.4,614000,0.8,125152234000,6800,71,1.1,13325055,68,217
23667,20180624,8,8,-1,OLD,20185081,아이 필 프리티,2018-06-06,59911900,1.1,-4755400,-7.4,1899465800,6308,-580,-8.4,213596,127,279
23668,20180624,9,9,0,OLD,20184689,아일라,2018-06-21,51850600,0.9,7027500,15.7,189865600,6173,687,12.5,23712,348,563
23669,20180624,10,10,0,OLD,20185648,유니콘 원정대: 비밀의 다이어리,2018-06-21,43575900,0.8,6287900,16.9,91628700,5392,648,13.7,11579,222,297
23670,20180625,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,745649600,40.1,-1547792600,-67.5,18465868872,91676,-161055,-63.7,2124563,1011,5002
23671,20180625,2,2,1,OLD,20184903,오션스8,2018-06-13,322512100,17.3,-472760350,-59.4,9642699463,39072,-47656,-54.9,1086509,656,2746
23672,20180625,3,3,-1,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,304913900,16.4,-890891700,-74.5,46994405437,37327,-98310,-72.5,5320772,757,3120
23673,20180625,4,4,1,OLD,20184845,미드나잇 선,2018-06-21,130320600,7.0,-69329800,-34.7,771063000,15929,-5923,-27.1,89972,457,1110
23674,20180625,5,5,-1,OLD,20179383,독전,2018-05-22,124414600,6.7,-197124300,-61.3,42905215313,15260,-19425,-56,4993405,477,1240
23675,20180625,6,6,3,OLD,20184689,아일라,2018-06-21,28244900,1.5,-23605700,-45.5,218110500,3820,-2353,-38.1,27532,353,608
23676,20180625,7,7,-1,OLD,20184101,여중생A,2018-06-20,26384600,1.4,-146666300,-84.8,574674000,3366,-15349,-82,67728,402,842
23677,20180625,8,8,0,OLD,20185081,아이 필 프리티,2018-06-06,27289200,1.5,-32622700,-54.5,1926755000,3277,-3031,-48.1,216873,115,289
23678,20180625,9,9,-2,OLD,20090834,아바타,2009-12-17,18921500,1.0,-60005000,-76,125171155500,1771,-5029,-74,13326826,64,206
23679,20180625,10,10,1,OLD,20182001,개들의 섬,2018-06-21,14506500,0.8,-20941300,-59.1,144279200,1764,-2082,-54.1,16478,104,194
23680,20180626,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,745263300,39.7,-386300,-0.1,19211132172,93252,1576,1.7,2217815,1031,5024
23681,20180626,2,2,0,OLD,20184903,오션스8,2018-06-13,302262200,16.1,-20249900,-6.3,9944961663,36906,-2166,-5.5,1123415,660,2741
23682,20180626,3,3,0,OLD,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,286975900,15.3,-17938000,-5.9,47281381337,35315,-2012,-5.4,5356087,771,3114
23683,20180626,4,4,0,OLD,20184845,미드나잇 선,2018-06-21,135171700,7.2,4851100,3.7,906234700,16392,463,2.9,106364,462,1118
23684,20180626,5,5,0,OLD,20179383,독전,2018-05-22,121326300,6.5,-3088300,-2.5,43026541613,14910,-350,-2.3,5008315,470,1234
23685,20180626,6,6,20,OLD,20184721,시카리오: 데이 오브 솔다도,2018-06-27,48476500,2.6,46500500,2353.3,50452500,5394,5147,2083.8,5641,39,40
23686,20180626,7,7,0,OLD,20184101,여중생A,2018-06-20,31293500,1.7,4908900,18.6,605967500,4156,790,23.5,71884,422,861
23687,20180626,8,8,-2,OLD,20184689,아일라,2018-06-21,29864200,1.6,1619300,5.7,247974700,4090,270,7.1,31622,348,604
23688,20180626,9,9,-1,OLD,20185081,아이 필 프리티,2018-06-06,29039200,1.5,1750000,6.4,1955794200,3516,239,7.3,220389,122,295
23689,20180626,10,10,0,OLD,20182001,개들의 섬,2018-06-21,13540100,0.7,-966400,-6.7,157819300,1640,-124,-7,18118,109,203
23690,20180627,1,1,0,OLD,20178161,탐정: 리턴즈,2018-06-13,746905700,26.8,1642400,0.2,19958037872,124510,31258,33.5,2342325,854,3481
23691,20180627,2,2,0,NEW,20185341,마녀,2018-06-27,738666200,26.5,738666200,100,807070100,121990,121990,100,129826,880,3793
